,TC,IMPORTE,TOTAL MX,TOTAL SAT
0,1.0,0.0,2248.28,16300.0
1,1.0,490.0,568.4,568.4
2,1.0,195.0,226.2,226.2
3,1.0,10694.25,12405.33,12405.33
4,1.0,0.0,0.0,0.0
5,1.0,0.0,0.0,0.0
6,1.0,2398.0,2723.5,3027.0
7,1.0,8620.69,10000.0,10000.0
8,1.0,0.01,0.01,0.0
9,1.0,0.0,0.0,0.0
10,1.0,4371.72,5071.2,5071.2
11,1.0,159.48,185.0,185.0
12,1.0,480.0,556.8,556.8
13,1.0,2500.0,2900.0,2900.0
14,1.0,88.44,102.59,102.59
15,1.0,5344.76,6199.92,6199.92
16,1.0,5152.17,5976.52,5976.52
17,1.0,0.0,0.0,1771.95
18,1.0,0.0,0.0,538.0
19,1.0,0.0,0.0,660.4
20,1.0,674.62,798.99,798.99
21,1.0,752.43,899.0,899.0
22,1.0,674.62,798.99,798.99
23,1.0,674.62,798.99,798.99
24,1.0,2750.0,3146.0,2871.0
25,1.0,256.0,296.96,296.96
26,1.0,282.0,327.12,327.12
27,1.0,11913.67,12390.22,12390.22
28,1.0,500.0,580.0,580.0
29,1.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0
31,1.0,4200.0,4872.0,4872.0
32,1.0,0.0,0.0,0.0
33,1.0,0.0,0.0,0.0
34,1.0,0.01,0.01,0.0
35,1.0,105.0,105.0,105.0
36,1.0,350.0,406.0,406.0
37,1.0,177.78,206.22,206.22
38,1.0,51.7,59.97,59.97
39,1.0,3900.0,4461.6,4071.6
40,1.0,600.0,696.0,696.0
41,1.0,516.6,599.26,599.26
42,1.0,8260.0,9581.6,9581.6
43,1.0,149.22,173.1,173.1
44,1.0,198.0,236.57,236.57
45,1.0,1400.0,1624.0,1624.0
46,1.0,3025.75,3509.87,3509.87
47,1.0,9614.0,11152.24,11152.24
48,1.0,360.0,417.6,417.6
49,1.0,1139.12,1321.38,1321.38
50,1.0,1124.95,1300.39,1300.39
51,1.0,9900.0,11484.0,11484.0
52,1.0,2000.0,2320.0,2320.0
53,1.0,1687.0,1956.92,1956.92
54,1.0,8620.69,10000.0,10000.0
55,1.0,0.0,0.0,0.0
56,1.0,202.2,234.55,234.55
57,1.0,85.34,99.0,99.0
58,1.0,96.83,112.33,112.33
59,1.0,0.0,0.0,0.0
60,1.0,0.0,0.0,0.0
61,1.0,2398.0,2723.5,3027.0
62,1.0,4286.71,4972.58,4972.58
63,1.0,2050.95,2379.11,2379.11
64,1.0,1876.0,2176.16,2176.16
65,1.0,1876.0,2176.16,2176.16
66,1.0,900.0,1044.0,1044.0
67,1.0,0.0,0.0,0.0
68,1.0,105.0,105.0,105.0
69,1.0,351.0,407.16,407.16
70,1.0,12250.0,14210.0,14210.0
71,1.0,837.95,972.02,972.02
72,1.0,313.26,363.38,363.38
73,1.0,2775.0,3219.0,3219.0
74,1.0,855.0,991.8,991.8
75,1.0,326.25,378.45,378.45
76,1.0,1955.0,2267.8,2267.8
77,1.0,720.74,833.13,833.13
78,1.0,0.0,0.0,1069.5
79,1.0,0.0,0.0,0.0
80,1.0,950.0,1086.8,991.8
81,1.0,0.0,0.0,0.0
82,1.0,2524.0,2927.84,2927.84
83,1.0,85.78,99.5,99.5
84,1.0,0.0,0.0,0.0
85,1.0,9576.0,11108.16,11108.16
86,1.0,2779.5,3224.22,3224.22
87,1.0,0.0,0.0,0.0
88,1.0,0.0,0.0,0.0
89,1.0,0.0,0.0,0.0
90,1.0,0.0,0.0,0.0
91,1.0,106.05,123.02,123.02
92,1.0,3600.0,4176.0,4176.0
93,1.0,4000.0,4640.0,4640.0
94,1.0,1050.0,1218.0,1218.0
95,1.0,153.6,178.18,178.18
96,1.0,0.0,0.0,0.0
97,1.0,95.12,107.31,107.31
98,1.0,303.0,351.48,351.48
99,1.0,0.0,0.0,979.75
100,1.0,0.0,0.0,358.0
101,1.0,0.0,0.0,3789.05
102,1.0,0.0,0.0,-669.0
103,1.0,3001.65,3446.33,3446.33
104,1.0,8300.0,8348.0,8348.0
105,1.0,2398.0,2723.5,3027.0
106,1.0,0.0,0.0,236.5
107,1.0,83.84,97.26,97.26
108,1.0,450.0,522.0,522.0
109,1.0,266.4,309.02,309.02
110,1.0,2572.5,2984.1,2984.1
111,1.0,813.31,943.44,943.44
112,1.0,73.09,84.79,84.79
113,1.0,0.0,0.0,0.0
114,1.0,495.0,574.2,574.2
115,1.0,-600.0,-696.0,-696.0
116,1.0,0.0,0.0,0.0
117,1.0,1390.0,1390.0,1390.0
118,1.0,2398.0,2723.5,3027.0
119,1.0,21551.72,25000.0,25000.0
120,1.0,2300.0,2668.0,2668.0
121,1.0,228.23,264.75,264.75
122,1.0,0.0,0.0,0.0
123,1.0,2398.0,2723.5,3027.0
124,1.0,10900.0,12208.0,12208.0
125,1.0,0.0,0.0,0.0
126,1.0,0.0,0.0,0.0
127,1.0,289.76,336.12,336.12
128,1.0,1764.0,2046.24,2046.24
129,1.0,5329.32,6182.01,6182.01
130,1.0,336.9,398.99,398.99
131,1.0,267.23,319.29,319.29
132,1.0,140.0,140.0,140.0
133,1.0,0.0,0.0,0.0
134,1.0,0.0,0.0,0.0
135,1.0,0.0,0.0,0.0
136,1.0,8650.0,9895.6,9030.6
137,1.0,2398.0,2723.5,3027.0
138,1.0,1204.17,1396.84,1396.84
139,1.0,250.0,250.0,250.0
140,1.0,0.0,0.0,0.0
141,1.0,1124.82,1300.23,1300.23
142,1.0,778.61,900.03,900.03
143,1.0,1223.2,1418.91,1418.91
144,1.0,10300.0,10348.0,10348.0
145,1.0,1320.0,1531.2,1531.2
146,1.0,0.0,0.0,0.0
147,1.0,7500.0,8700.0,8700.0
148,1.0,3100.0,3596.0,3596.0
149,1.0,0.0,0.0,0.0
150,1.0,0.0,0.0,0.0
151,1.0,0.0,0.0,0.0
152,1.0,0.0,0.0,0.0
153,1.0,0.0,0.0,0.0
154,1.0,314.66,365.0,365.0
155,1.0,0.0,0.0,0.0
156,1.0,344.84,400.0,400.0
157,1.0,730.28,847.12,876.33
158,1.0,12143.76,12143.76,12143.76
159,1.0,0.0,0.0,0.0
160,1.0,0.0,0.0,0.0
161,1.0,0.0,0.0,539.0
162,1.0,144.83,168.0,168.0
163,1.0,519.11,600.0,600.0
164,1.0,432.6,500.0,500.0
165,1.0,86.56,100.0,100.0
166,1.0,86.56,100.0,100.0
167,1.0,239.4,277.7,277.7
168,1.0,3268.0,3790.88,3790.88
169,1.0,3648.0,4231.68,4231.68
170,1.0,2624.56,3044.49,3044.49
171,1.0,16226.23,16226.23,16226.23
172,1.0,1855.0,2151.8,2151.8
173,1.0,6160.0,7145.6,7145.6
174,1.0,2550.0,2958.0,2958.0
175,1.0,160.0,185.6,185.6
176,1.0,684.0,793.44,793.44
177,1.0,684.0,793.44,793.44
178,1.0,7619.7,8838.85,8838.85
179,1.0,2398.0,2723.5,3027.0
180,1.0,97.27,112.83,112.83
181,1.0,27.74,32.18,32.18
182,1.0,1960.12,2273.74,2273.74
183,1.0,0.0,0.0,0.0
184,1.0,0.0,0.0,0.0
185,1.0,1947.0,2258.52,2258.52
186,1.0,2398.0,2723.5,3027.0
187,1.0,6286.5,7292.34,7292.34
188,1.0,24766.45,2723.5,28729.08
189,1.0,1474.5,1710.42,1710.42
190,1.0,1722.08,1997.61,1997.61
191,1.0,5747.71,6667.34,6667.34
192,1.0,18971.84,22007.33,22007.33
193,1.0,4900.0,5684.0,5684.0
194,1.0,2041.09,2335.63,2335.63
195,1.0,75.85,87.99,87.99
196,1.0,0.0,0.0,0.0
197,1.0,0.0,0.0,0.0
198,1.0,0.0,0.0,0.0
199,1.0,0.0,0.0,0.0
200,1.0,15385.6,17847.3,17847.3
201,1.0,456.0,528.96,528.96
202,1.0,0.0,0.0,2688.67
203,1.0,0.0,0.0,0.0
204,1.0,18965.52,22000.0,22000.0
205,1.0,9482.76,11000.0,11000.0
206,1.0,140.0,140.0,140.0
207,1.0,843.0,843.0,843.0
208,1.0,269.0,269.0,269.0
209,1.0,46.7,54.17,54.17
210,1.0,3416.04,3962.61,3962.61
211,1.0,173.02,200.0,200.0
212,1.0,161.0,186.76,186.76
213,1.0,5157.0,5982.12,5982.12
214,1.0,125.0,125.0,0.0
215,1.0,2250.0,2610.0,2610.0
216,1.0,0.0,0.0,0.0
217,1.0,336.9,398.99,398.99
218,1.0,125.0,125.0,0.0
219,1.0,0.0,0.0,2583.75
220,1.0,1331.1,1544.08,1597.32
221,1.0,906.52,1067.99,1067.99
222,1.0,1932.69,2289.01,2289.01
223,1.0,375.0,435.0,435.0
224,1.0,2398.0,2723.5,3027.0
225,1.0,0.0,0.0,0.0
226,1.0,0.0,0.0,0.0
227,1.0,86.12,99.9,99.9
228,1.0,0.0,0.0,0.0
229,1.0,632.6,733.82,733.82
230,1.0,2268.0,2630.88,2630.88
231,1.0,0.0,0.0,115.0
232,1.0,1020.0,1183.2,1183.2
233,1.0,794.17,794.17,794.17
234,1.0,1117.38,1117.38,1117.38
235,1.0,2084.0,2084.0,2084.0
236,1.0,0.0,0.0,0.0
237,1.0,855.0,991.8,991.8
238,1.0,459.18,532.64,532.64
239,1.0,3100.0,3596.0,3596.0
240,1.0,18.97,22.0,22.0
241,1.0,18.97,22.0,22.0
242,1.0,143.06,165.95,165.95
243,1.0,263.22,305.34,305.34
244,1.0,0.0,0.0,0.0
245,1.0,3060.0,3549.6,3549.6
246,1.0,0.0,0.0,857.3
247,1.0,279.32,324.0,324.0
248,1.0,0.0,0.0,0.0
249,1.0,960.0,1113.6,1113.6
250,1.0,45.43,52.7,52.7
251,1.0,1300.0,1508.0,1508.0
252,1.0,25.0,29.0,29.0
253,1.0,86.51,100.0,100.0
254,1.0,0.0,0.0,0.0
255,1.0,426.0,494.16,494.16
256,1.0,847.82,980.05,980.05
257,1.0,83.2,96.51,96.51
258,1.0,2039.2,2365.47,2365.47
259,1.0,1294.0,1501.04,1501.04
260,1.0,0.0,0.0,0.0
261,1.0,15000.0,17400.0,17400.0
262,1.0,105.0,105.0,105.0
263,1.0,1745.1,2024.32,2024.32
264,1.0,2326.8,2699.09,2699.09
265,1.0,172.41,200.0,200.0
266,1.0,3485.37,3981.45,3981.45
267,1.0,3428.69,3950.85,3950.85
268,1.0,167.24,194.0,194.0
269,1.0,1792.62,2057.54,2057.54
270,1.0,0.0,0.0,0.0
271,1.0,0.0,0.0,0.0
272,1.0,0.0,0.0,0.0
273,1.0,0.0,0.0,0.0
274,1.0,0.0,0.0,0.0
275,1.0,108.51,125.87,125.87
276,1.0,1600.0,1856.0,1856.0
277,1.0,4129.65,4151.99,4151.99
278,1.0,476.14,542.2,478.99
279,1.0,0.0,0.0,0.0
280,1.0,1676.25,1944.45,1944.45
281,1.0,698.5,810.26,810.26
282,1.0,0.0,0.0,0.0
283,1.0,883.2,1024.51,1024.51
284,1.0,243.4,282.34,282.34
285,1.0,1010.0,1139.28,937.28
286,1.0,440.88,511.42,511.42
287,1.0,1100.0,1276.0,1276.0
288,1.0,5970.12,6925.34,6925.34
289,1.0,0.0,0.0,1953.95
290,1.0,17164.63,19910.97,19910.97
291,1.0,862.07,1000.0,1000.0
292,1.0,0.0,0.0,0.0
293,1.0,105.0,121.8,121.8
294,1.0,0.0,0.0,0.0
295,1.0,5000.0,5800.0,5800.0
296,1.0,2095.13,2402.07,2402.07
297,1.0,153.68,178.27,178.27
298,1.0,7625.8,8685.79,7684.94
299,1.0,15339.42,17793.73,17793.73
300,1.0,28.4,32.94,32.94
301,1.0,0.0,0.0,0.0
302,1.0,0.0,0.0,0.0
303,1.0,1070.0,1241.2,1241.2
304,1.0,10300.0,10348.0,10348.0
305,1.0,0.0,0.0,3027.0
306,1.0,0.0,0.0,0.0
307,1.0,0.0,0.0,0.0
308,1.0,519.11,600.0,600.0
309,1.0,0.0,0.0,0.0
310,1.0,37.87,43.93,43.93
311,1.0,2457.0,2850.12,2850.12
312,1.0,865.21,1000.17,1000.17
313,1.0,207.0,240.12,240.12
314,1.0,112.5,130.5,130.5
315,1.0,0.0,0.0,0.0
316,1.0,0.0,0.0,0.0
317,1.0,0.01,0.01,0.0
318,1.0,105.0,105.0,105.0
319,1.0,2398.0,25461.67,25461.67
320,1.0,490.0,568.4,568.4
321,1.0,195.0,226.2,226.2
322,1.0,1011.41,1169.15,1169.15
323,1.0,24246.3,28125.71,28125.71
324,1.0,-1343.72,-1558.71,-1558.71
325,1.0,-214.99,-249.39,-249.39
326,1.0,5344.76,6199.92,6199.92
327,1.0,5152.17,5976.52,5976.52
328,1.0,3670.47,4257.75,4257.75
329,1.0,2932.5,3401.7,3401.7
330,1.0,131.89,152.99,152.99
331,1.0,4226.15,4902.33,4902.33
332,1.0,0.0,0.0,0.0
333,1.0,0.0,0.0,0.0
334,1.0,0.0,0.0,0.0
335,1.0,0.0,0.0,0.0
336,1.0,0.0,0.0,0.0
337,1.0,0.0,0.0,0.0
338,1.0,3401.94,3946.25,3946.25
339,1.0,744.89,860.96,860.96
340,1.0,2569.85,2981.03,2981.03
341,1.0,682.81,792.06,792.06
342,1.0,4200.0,4872.0,4872.0
343,1.0,2060.15,2389.77,2389.77
344,1.0,6985.0,8102.6,8102.6
345,1.0,585.0,678.6,678.6
346,1.0,1250.0,1450.0,1450.0
347,1.0,410.0,475.6,475.6
348,1.0,0.0,0.0,0.0
349,1.0,6459.0,7492.44,7492.44
350,1.0,1904.0,2208.64,2208.64
351,1.0,12931.03,15000.0,15000.0
352,1.0,0.0,0.0,0.0
353,1.0,0.01,0.01,0.0
354,1.0,410.0,475.6,475.6
355,1.0,1050.0,1218.0,1218.0
356,1.0,2398.0,2723.5,3027.0
357,1.0,3407.34,3952.51,3952.51
358,1.0,457.0,530.12,530.12
359,1.0,69.85,81.03,81.03
360,1.0,99.63,115.57,115.57
361,1.0,10694.25,12405.33,12405.33
362,1.0,681.03,790.0,790.0
363,1.0,672.41,780.0,780.0
364,1.0,1608.8,1866.21,1866.21
365,1.0,140.0,162.4,162.4
366,1.0,1794.0,2081.04,2081.04
367,1.0,1200.0,1392.0,1392.0
368,1.0,0.0,0.0,0.0
369,1.0,0.0,0.0,0.0
370,1.0,6069.14,6676.05,6676.05
371,1.0,1591.32,1845.93,1845.93
372,1.0,-2779.5,-3224.22,-3224.22
373,1.0,4740.0,5498.4,5498.4
374,1.0,150.0,174.0,174.0
375,1.0,4805.76,5574.68,5574.68
376,1.0,9200.0,10672.0,10672.0
377,1.0,153.84,178.46,178.46
378,1.0,194.0,225.04,225.04
379,1.0,15000.0,17400.0,17400.0
380,1.0,86.51,100.0,100.0
381,1.0,0.0,0.0,0.0
382,1.0,18.97,22.0,22.0
383,1.0,18.97,22.0,22.0
384,1.0,464.0,538.24,538.24
385,1.0,230.0,266.8,266.8
386,1.0,15080.7,17493.61,17493.61
387,1.0,2725.75,3161.87,3161.87
388,1.0,1139.12,1321.38,1321.38
389,1.0,418.3,485.24,485.24
390,1.0,1070.0,1241.2,1241.2
391,1.0,464.0,538.24,538.24
392,1.0,925.0,1073.0,1073.0
393,1.0,1295.4,1502.66,1502.66
394,1.0,3800.0,4408.0,4408.0
395,1.0,2753.6,3194.18,3194.18
396,1.0,86.52,100.0,100.0
397,1.0,761.86,883.76,883.76
398,1.0,3036.4,3522.22,3522.22
399,1.0,1200.0,1392.0,1392.0
400,1.0,7354.31,8499.0,8299.0
401,1.0,2058.0,2387.28,2387.28
402,1.0,124.07,134.0,134.0
403,1.0,70.0,70.0,70.0
404,1.0,2016.23,2320.48,2320.48
405,1.0,752.43,899.0,899.0
406,1.0,674.62,798.99,798.99
407,1.0,674.62,798.99,798.99
408,1.0,674.62,798.99,798.99
409,1.0,360.0,417.6,417.6
410,1.0,270.0,313.2,313.2
411,1.0,1955.0,2267.8,2267.8
412,1.0,991.02,1149.6,1149.6
413,1.0,1900.0,2204.0,2204.0
414,1.0,-58.97,-68.4,-68.4
415,1.0,-991.02,-1149.6,-1149.6
416,1.0,1034.4,1199.9,1199.9
417,1.0,405.0,469.8,469.8
418,1.0,0.0,0.0,2947.35
419,1.0,560.35,650.01,650.01
420,1.0,20584.76,23878.32,23878.32
421,1.0,0.0,0.0,0.0
422,1.0,145.0,168.2,168.2
423,1.0,9600.0,11136.0,11136.0
424,1.0,149.35,173.24,173.24
425,1.0,108.0,125.28,125.28
426,1.0,129.76,150.0,150.0
427,1.0,0.0,0.0,0.0
428,1.0,629.32,730.0,730.0
429,1.0,793.12,920.01,920.01
430,1.0,450.0,522.0,522.0
431,1.0,90.0,104.4,104.4
432,1.0,1707.81,1981.06,1981.06
433,1.0,130.0,150.8,150.8
434,1.0,0.0,0.0,0.0
435,1.0,2331.8,2704.89,2704.89
436,1.0,4000.0,3813.33,3813.33
437,1.0,114.0,132.24,132.24
438,1.0,2440.0,2830.4,2830.4
439,1.0,0.0,0.0,1800.85
440,1.0,0.0,0.0,0.0
441,1.0,0.0,0.0,0.0
442,1.0,2438.0,2828.08,2828.08
443,1.0,0.0,0.0,21581.39
444,1.0,0.01,0.01,0.0
445,1.0,70.0,70.0,70.0
446,1.0,0.0,0.0,480.1
447,1.0,66.67,72.0,72.0
448,1.0,113.76,131.97,131.97
449,1.0,432.53,500.0,500.0
450,1.0,1876.55,2176.79,2176.79
451,1.0,4073.25,4724.97,4724.97
452,1.0,250.0,250.0,250.0
453,1.0,38.28,44.41,44.41
454,1.0,379.24,384.89,384.89
455,1.0,4740.0,5498.4,5498.4
456,1.0,51.36,59.58,59.58
457,1.0,4000.0,4640.0,4640.0
458,1.0,1113.33,1286.81,1286.81
459,1.0,705.14,815.02,815.02
460,1.0,316.32,366.94,366.94
461,1.0,9720.0,11275.2,11275.2
462,1.0,198.0,236.57,236.57
463,1.0,684.75,794.31,794.31
464,1.0,445.0,516.2,516.2
465,1.0,7438.25,8182.07,8182.07
466,1.0,9456.0,10968.96,10968.96
467,1.0,17090.54,18799.6,18799.6
468,1.0,21551.72,25000.0,25000.0
469,1.0,753.62,874.2,874.2
470,1.0,1551.51,1725.28,1259.83
471,1.0,2940.0,3410.4,3410.4
472,1.0,0.0,0.0,0.0
473,1.0,15513.33,17064.66,17064.66
474,1.0,10477.5,12153.9,12153.9
475,1.0,-450.0,-522.0,-522.0
476,1.0,181.03,210.0,210.0
477,1.0,47.41,55.0,55.0
478,1.0,3182.5,3691.7,3691.7
479,1.0,230.16,267.0,267.0
480,1.0,86.52,100.0,100.0
481,1.0,19.38,22.48,22.48
482,1.0,65.47,75.95,75.95
483,1.0,3914.4,4540.7,243.6
484,1.0,18.97,22.0,22.0
485,1.0,3675.0,4263.0,4263.0
486,1.0,8300.0,8348.0,8348.0
487,1.0,70.0,70.0,70.0
488,1.0,0.0,0.0,0.0
489,1.0,0.0,0.0,0.0
490,1.0,262.32,313.42,313.42
491,1.0,336.9,398.99,398.99
492,1.0,0.0,0.0,0.0
493,1.0,86.52,100.0,100.0
494,1.0,0.0,0.0,2120.7
495,1.0,74.77,86.74,86.74
496,1.0,807.0,936.12,936.12
497,1.0,2750.0,3146.0,2871.0
498,1.0,3186.0,3695.76,3695.76
499,1.0,772.0,895.52,895.52
500,1.0,3222.08,3737.61,3737.61
501,1.0,5747.71,6322.48,6322.48
502,1.0,5970.12,6567.13,6567.13
503,1.0,5755.22,6330.75,6330.75
504,1.0,1669.0,1936.04,1936.04
505,1.0,18971.84,20869.02,20869.02
506,1.0,17164.63,18881.09,18881.09
507,1.0,16699.61,18369.57,18369.57
508,1.0,0.0,0.0,0.0
509,1.0,4214.0,4888.24,4888.24
510,1.0,543.2,630.11,630.11
511,1.0,5700.0,6612.0,6612.0
512,1.0,0.0,0.0,0.0
513,1.0,0.0,0.0,0.0
514,1.0,0.0,0.0,0.0
515,1.0,0.0,0.0,0.0
516,1.0,0.0,0.0,0.0
517,1.0,3969.0,4604.04,4604.04
518,1.0,6815.0,7905.4,7905.4
519,1.0,88.05,101.86,101.86
520,1.0,545.0,632.2,632.2
521,1.0,22.09,25.62,25.62
522,1.0,1900.0,2204.0,2204.0
523,1.0,299.39,346.09,346.09
524,1.0,2398.0,2723.5,3027.0
525,1.0,2398.0,2723.5,3027.0
526,1.0,2398.0,2723.5,3027.0
527,1.0,15385.6,16924.16,16924.16
528,1.0,15339.47,16873.42,16873.42
529,1.0,3152.0,3656.32,3656.32
530,1.0,1576.0,1828.16,1828.16
531,1.0,1400.0,1624.0,1624.0
532,1.0,1215.0,1409.4,1409.4
533,1.0,527.62,612.04,612.04
534,1.0,796.0,923.36,923.36
535,1.0,0.0,0.0,1617.35
536,1.0,11252.0,13052.32,13052.32
537,1.0,681.0,681.0,681.0
538,1.0,2398.0,2723.5,3027.0
539,1.0,6606.78,6606.78,6606.78
540,1.0,2000.0,1906.6,1906.6
541,1.0,0.0,0.0,0.0
542,1.0,6459.99,7493.59,7493.59
543,1.0,337.5,391.5,391.5
544,1.0,3066.51,3557.15,3557.15
545,1.0,153.26,177.78,177.78
546,1.0,0.0,0.0,0.0
547,1.0,0.0,0.0,0.0
548,1.0,794.55,921.68,921.68
549,1.0,6598.3,7258.13,7258.13
550,1.0,0.0,0.0,0.0
551,1.0,18076.0,19883.6,19883.6
552,1.0,1191.99,1382.7,1382.7
553,1.0,102.25,118.61,118.61
554,1.0,4502.7,5223.13,5223.13
555,1.0,1827.45,2119.84,2119.84
556,1.0,150.0,174.0,174.0
557,1.0,138.0,160.08,160.08
558,1.0,3010.5,3492.18,3492.18
559,1.0,1011.0,1172.76,1172.76
560,1.0,0.0,0.0,0.0
561,1.0,15578.87,17136.76,17136.76
562,1.0,15080.7,16588.77,16588.77
563,1.0,673.6,781.38,781.38
564,1.0,21247.52,24647.13,24647.13
565,1.0,310.0,359.6,359.6
566,1.0,2400.0,2784.0,2784.0
567,1.0,1300.0,1508.0,1508.0
568,1.0,500.0,580.0,580.0
569,1.0,0.0,0.0,0.0
570,1.0,1124.74,1300.15,1300.15
571,1.0,463.79,537.99,28.94
572,1.0,1568.0,1818.88,1818.88
573,1.0,310.16,359.79,359.79
574,1.0,992.94,1151.81,1151.81
575,1.0,874.3,1014.19,1014.19
576,1.0,0.0,0.0,0.0
577,1.0,2150.0,2494.0,2494.0
578,1.0,2398.0,2723.5,3027.0
579,1.0,0.0,0.0,0.0
580,1.0,0.0,0.0,0.0
581,1.0,0.0,0.0,0.0
582,1.0,336.9,398.99,398.99
583,1.0,0.0,0.0,0.0
584,1.0,709.43,820.0,820.0
585,1.0,1188.0,1378.08,1378.08
586,1.0,0.0,0.0,0.0
587,1.0,232.57,269.79,269.79
588,1.0,0.0,0.0,0.0
589,1.0,100.23,116.26,116.26
590,1.0,0.0,0.0,0.0
591,1.0,446.5,517.94,517.94
592,1.0,0.0,0.0,0.0
593,1.0,360.0,417.6,417.6
594,1.0,8300.0,8348.0,8348.0
595,1.0,977.32,1133.69,1133.69
596,1.0,0.0,0.0,0.0
597,1.0,535.73,621.44,621.44
598,1.0,16820.0,18838.4,14633.4
599,1.0,3189.0,3699.24,3699.24
600,1.0,0.0,0.0,0.0
601,1.0,0.0,0.0,0.0
602,1.0,0.0,0.0,0.0
603,1.0,256.0,296.96,296.96
604,1.0,125.0,125.0,0.0
605,1.0,0.0,0.0,0.0
606,1.0,0.0,0.0,0.0
607,1.0,10315.0,11965.4,11965.4
608,1.0,70.0,70.0,70.0
609,1.0,0.0,0.0,0.0
610,1.0,300.0,348.0,348.0
611,1.0,86.52,100.0,100.0
612,1.0,580.0,580.0,580.0
613,1.0,313.1,363.2,363.2
614,1.0,432.53,500.0,500.0
615,1.0,-4809.47,-5578.99,-5578.99
616,1.0,20450.0,23394.8,21349.8
617,1.0,3060.0,3549.6,3549.6
618,1.0,620.0,719.2,719.2
619,1.0,1758.0,2039.28,2039.28
620,1.0,1929.0,2237.64,2237.64
621,1.0,12068.97,14000.0,14000.0
622,1.0,2521.6,2925.06,2925.06
623,1.0,7350.0,8526.0,8526.0
624,1.0,85.34,99.0,99.0
625,1.0,284.8,330.37,330.37
626,1.0,0.0,0.0,0.0
627,1.0,0.0,0.0,0.0
628,1.0,3200.0,3712.0,3712.0
629,1.0,4129.65,4151.99,4151.99
630,1.0,0.0,0.0,0.0
631,1.0,1767.52,2066.75,2066.75
632,1.0,1932.69,2289.01,2289.01
633,1.0,237.07,275.0,275.0
634,1.0,1160.9,1346.64,1346.64
635,1.0,770.0,893.2,893.2
636,1.0,104.8,121.57,121.57
637,1.0,6598.25,7258.07,7258.07
638,1.0,2398.0,2723.5,3027.0
639,1.0,86.21,100.0,100.0
640,1.0,17871.11,19658.22,19658.22
641,1.0,483.0,560.28,560.28
642,1.0,0.0,0.0,0.0
643,1.0,12250.0,14210.0,14210.0
644,1.0,1702.39,1974.76,1974.76
645,1.0,714.94,829.33,829.33
646,1.0,303.73,342.21,279.0
647,1.0,15265.48,16792.03,16792.03
648,1.0,645.0,748.2,748.2
649,1.0,0.0,0.0,1891.55
650,1.0,15000.0,17400.0,17400.0
651,1.0,140.0,140.0,140.0
652,1.0,81.9,95.0,95.0
653,1.0,5039.65,5685.85,4685.0
654,1.0,715.58,827.0,827.0
655,1.0,2682.75,3111.99,3111.99
656,1.0,207.0,240.12,240.12
657,1.0,895.06,1034.67,1034.67
658,1.0,490.0,568.4,568.4
659,1.0,210.0,243.6,243.6
660,1.0,0.0,0.0,4709.4
661,1.0,105.0,105.0,105.0
662,1.0,0.0,0.0,0.0
663,1.0,22575.07,22575.07,22575.07
664,1.0,0.01,0.01,0.0
665,1.0,1810.4,2100.06,2100.06
666,1.0,0.0,0.0,0.0
667,1.0,0.0,0.0,0.0
668,1.0,7085.0,8218.6,8218.6
669,1.0,730.68,847.59,847.59
670,1.0,0.0,0.0,0.0
671,1.0,500.0,580.0,580.0
672,1.0,0.0,0.0,0.0
673,1.0,2865.0,3323.4,3323.4
674,1.0,2044.0,2371.04,2371.04
675,1.0,492.56,571.37,571.37
676,1.0,583.38,676.72,676.72
677,1.0,0.0,0.0,0.0
678,1.0,1827.45,2119.84,2119.84
679,1.0,4200.0,4872.0,4872.0
680,1.0,0.0,0.0,0.0
681,1.0,420.0,487.2,487.2
682,1.0,530.4,615.26,615.26
683,1.0,1090.0,1264.4,1264.4
684,1.0,3944.5,4575.62,4575.62
685,1.0,180.0,208.8,208.8
686,1.0,242.24,281.0,281.0
687,1.0,1390.0,1590.16,1451.16
688,1.0,29.0,33.64,33.64
689,1.0,2574.0,2985.84,2985.84
690,1.0,10344.83,12000.0,12000.0
691,1.0,0.01,0.01,0.0
692,1.0,310.34,360.0,360.0
693,1.0,1400.0,1624.0,1624.0
694,1.0,261.5,303.34,303.34
695,1.0,6985.0,8102.6,8102.6
696,1.0,2715.5,3149.98,3149.98
697,1.0,133.62,155.0,155.0
698,1.0,496.1,575.48,575.48
699,1.0,0.0,0.0,0.0
700,1.0,5344.76,6199.92,6199.92
701,1.0,5152.17,5976.52,5976.52
702,1.0,6286.14,6914.75,6914.75
703,1.0,124.14,144.0,144.0
704,1.0,7300.0,7348.0,7348.0
705,1.0,18172.02,19989.22,19989.22
706,1.0,126.72,147.0,147.0
707,1.0,0.0,0.0,0.0
708,1.0,752.78,870.01,870.01
709,1.0,102.48,118.88,118.88
710,1.0,1286.26,1486.75,1486.75
711,1.0,7000.0,8120.0,8120.0
712,1.0,607.0,704.12,704.12
713,1.0,0.0,0.0,0.0
714,1.0,14513.44,15964.78,15964.78
715,1.0,860.0,997.6,997.6
716,1.0,1707.81,1981.06,1981.06
717,1.0,120.47,135.78,135.78
718,1.0,1063.5,1233.66,1233.66
719,1.0,4860.0,5637.6,5637.6
720,1.0,58.1,67.34,67.0
721,1.0,1439.2,1669.47,1669.47
722,1.0,320.0,371.2,371.2
723,1.0,0.0,0.0,0.0
